evidence_layer,block,seed_or_n,metric,value,sample_std,source,paper_location,interpretation_boundary
historical_partition_metadata,JH2_icbhi_subtrain,1,groups,63,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,1,level1_eligible,2880,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,1,crackle_eligible,2880,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,1,wheeze_eligible,2880,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,1,level1_masked,0,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,1,crackle_masked,0,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,1,wheeze_masked,0,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,1,level1_positive,1323,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,1,crackle_positive,914,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,1,wheeze_positive,646,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,1,level1_negative,1557,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,1,crackle_negative,1966,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,1,wheeze_negative,2234,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,units,1262,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,groups,16,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,level1_eligible,1262,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,crackle_eligible,1262,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,wheeze_eligible,1262,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,level1_masked,0,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,crackle_masked,0,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,wheeze_masked,0,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,level1_positive,756,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,crackle_positive,664,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,wheeze_positive,218,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,level1_negative,506,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,crackle_negative,598,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,1,wheeze_negative,1044,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,units,5219,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,groups,194,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,level1_eligible,5219,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,crackle_eligible,5170,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,wheeze_eligible,5170,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,level1_masked,0,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,crackle_masked,49,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,wheeze_masked,49,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,level1_positive,1105,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,crackle_positive,660,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,wheeze_positive,417,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,level1_negative,4114,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,crackle_negative,4510,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_subtrain,1,wheeze_negative,4753,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,units,1437,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,groups,49,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,level1_eligible,1437,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,crackle_eligible,1432,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,wheeze_eligible,1432,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,level1_masked,0,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,crackle_masked,5,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,wheeze_masked,5,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,level1_positive,392,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,crackle_positive,331,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,wheeze_positive,65,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,level1_negative,1045,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,crackle_negative,1101,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_sprsound_validation,1,wheeze_negative,1367,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_1/validation/epoch_011.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,units,3174,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,groups,63,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,level1_eligible,3174,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,crackle_eligible,3174,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,wheeze_eligible,3174,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,level1_masked,0,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,crackle_masked,0,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,wheeze_masked,0,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,level1_positive,1662,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,crackle_positive,1295,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,wheeze_positive,620,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,level1_negative,1512,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,crackle_negative,1879,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_subtrain,42,wheeze_negative,2554,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,42,units,968,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,42,groups,16,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,42,level1_eligible,968,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,42,crackle_eligible,968,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,42,wheeze_eligible,968,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,42,level1_masked,0,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
historical_partition_metadata,JH2_icbhi_validation,42,crackle_masked,0,,result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/config.json; result/reproduce/pafa_joint_hierarchy/PAFA_JH2_main_multiseed/seed_42/validation/epoch_017.npz,Section/2data.tex; Section/4evaluation.tex,"Metadata reconstruction; saved validation IDs match; counts, not new model results"
