dataset,group_id,PC1,PC2,weight
SPRSound,41156815,-0.32483517204153833,0.8327767474649496,0.0008802816901408451
SPRSound,41159145,-0.5250900178653205,0.9434728902090204,0.0008802816901408451
SPRSound,41161556,-0.022362582899249417,0.9344600086305556,0.0008802816901408451
SPRSound,41163586,0.2067640081478941,1.3095820747031528,0.0008802816901408451
SPRSound,41166273,-0.355413861835495,0.46092280832960025,0.0008802816901408451
SPRSound,41167576,-0.1605892541280584,1.5864438163018293,0.0008802816901408451
SPRSound,41171600,-0.5047697106487161,1.1718054241734384,0.0008802816901408451
SPRSound,41173389,-0.522791914177798,0.9423540129611864,0.0008802816901408451
SPRSound,41186340,-0.6474950299168779,0.8424134212686284,0.0008802816901408451
SPRSound,41187871,-0.35692500219037476,0.951103527136291,0.0008802816901408451
SPRSound,41187982,-0.3620323556252952,1.4370958949904473,0.0008802816901408451
SPRSound,41190734,-0.2691276206930281,1.8706409067284466,0.0008802816901408451
SPRSound,41191269,-0.5598097575924814,0.9179359954028041,0.0008802816901408451
SPRSound,41202647,-0.39077470487717064,1.653656700065813,0.0008802816901408451
SPRSound,41203687,-0.7362421514753801,0.9472431343189712,0.0008802816901408451
SPRSound,41205122,-0.05156000697395065,1.552495082661728,0.0008802816901408451
SPRSound,41205994,-0.4560743927203256,1.244221090581025,0.0008802816901408451
SPRSound,41209060,-0.597926215107087,1.1181463404874652,0.0008802816901408451
SPRSound,41214272,-0.664618421798536,1.4990127084839586,0.0008802816901408451
SPRSound,41222985,-0.04840817221087341,1.0606558079761867,0.0008802816901408451
SPRSound,41223618,0.24719479080674778,0.9398864211133044,0.0008802816901408451
SPRSound,41225759,-0.07720661256191569,1.480098834114231,0.0008802816901408451
SPRSound,41226005,-1.870761694561157,1.0392298554453645,0.0008802816901408451
SPRSound,41227367,-0.5063332342685908,0.9908483587298229,0.0008802816901408451
SPRSound,41233462,-0.00908884936870876,1.3291738626038083,0.0008802816901408451
SPRSound,41243139,-0.9223946040324543,0.9903201805258,0.0008802816901408451
SPRSound,41244654,0.21849805956491766,0.719676812537007,0.0008802816901408451
SPRSound,41246413,-1.3274943541760515,0.6787242776156037,0.0008802816901408451
SPRSound,41246720,-0.5021448880967807,0.8331229530731541,0.0008802816901408451
SPRSound,41247791,-0.1669925880071538,1.244353676865841,0.0008802816901408451
SPRSound,41249093,-1.0647728831629188,1.1090788235922826,0.0008802816901408451
SPRSound,41251473,-0.4915408074859662,0.920956542155231,0.0008802816901408451
SPRSound,41259325,-0.6432164242462304,1.0068497258754918,0.0008802816901408451
SPRSound,41260242,0.2284368996277502,1.0354577731560028,0.0008802816901408451
SPRSound,41260370,-0.6289455483000493,0.7397515400547275,0.0008802816901408451
SPRSound,41260684,-0.4597640622513116,0.9725303352471463,0.0008802816901408451
SPRSound,41260844,-1.135896374117569,0.8819662322637211,0.0008802816901408451
SPRSound,41260853,-0.18406971113889364,1.6749652617490842,0.0008802816901408451
SPRSound,41261485,-0.053239901736550535,1.5537347277142857,0.0008802816901408451
SPRSound,41261802,-0.3040351607808284,2.042326252000495,0.0008802816901408451
SPRSound,41262295,-0.31267045735424753,1.4290266750390836,0.0008802816901408451
SPRSound,41262399,0.5845706955028429,1.3557733623048225,0.0008802816901408451
SPRSound,41262439,-0.49020579277923465,1.5273751699946785,0.0008802816901408451
SPRSound,41262442,-0.41876502126607473,0.8070901048348745,0.0008802816901408451
SPRSound,41263355,-0.39584779752600674,0.693594008440237,0.0008802816901408451
SPRSound,41263406,-0.6077518646586532,1.70803729217994,0.0008802816901408451
SPRSound,41263490,-0.23822184519090628,0.605668070369595,0.0008802816901408451
SPRSound,41263533,0.8159363180219608,2.43927387652976,0.0008802816901408451
SPRSound,41264697,-0.42505326306105284,1.08597251434725,0.0008802816901408451
SPRSound,41266405,-0.7835607634931252,1.4058790278440876,0.0008802816901408451
SPRSound,41267024,0.09649416288769623,1.3226952124358344,0.0008802816901408451
SPRSound,41267028,0.8915875061977816,1.7550173046947368,0.0008802816901408451
SPRSound,41269095,-0.07939131826694949,1.0607239819203054,0.0008802816901408451
SPRSound,41271028,-0.05526060051978238,1.2101396054889713,0.0008802816901408451
SPRSound,41273341,-0.6148704960018185,0.9282683017042465,0.0008802816901408451
SPRSound,41274453,-0.30071170490250043,1.0706082068596376,0.0008802816901408451
SPRSound,41275173,-0.8678591369984725,0.5235096584384927,0.0008802816901408451
SPRSound,41275242,-0.15840087297130656,1.1189166681207874,0.0008802816901408451
SPRSound,41275381,-1.3776181185854548,1.13614963895313,0.0008802816901408451
SPRSound,41275680,-0.23194967279519085,1.1102357460873058,0.0008802816901408451
SPRSound,41276107,0.023892963403480034,1.5655484422341437,0.0008802816901408451
SPRSound,41277654,-0.45721767952862874,0.8394153930246318,0.0008802816901408451
SPRSound,41277716,1.3385549379550146,2.5826831342094168,0.0008802816901408451
SPRSound,41277943,-1.0502027400146723,0.6562726746767239,0.0008802816901408451
SPRSound,41279299,-0.5118753394050645,0.7651284262330448,0.0008802816901408451
SPRSound,41279835,-0.4408970581845808,1.6162336258065044,0.0008802816901408451
SPRSound,41280784,-0.7046155676820932,1.1599019487016324,0.0008802816901408451
SPRSound,41281088,-0.647848469228811,0.5636803269394686,0.0008802816901408451
SPRSound,41281333,0.20113659895870356,1.2769359024402815,0.0008802816901408451
SPRSound,41281695,-0.2586168284654775,0.7723346945521222,0.0008802816901408451
SPRSound,41283394,-0.0566146856419222,1.0432087797234553,0.0008802816901408451
SPRSound,41283612,0.6709817945380459,1.2015511076793661,0.0008802816901408451
SPRSound,41283662,-0.6750409926433791,1.0042206460620902,0.0008802816901408451
SPRSound,41283664,-0.32415539816891137,1.0590954132732793,0.0008802816901408451
SPRSound,41283744,-1.0882682463579603,0.9177759072765068,0.0008802816901408451
SPRSound,41284716,-0.4874995813605206,0.9945058228833416,0.0008802816901408451
SPRSound,41285705,0.09534800561918129,1.021972383980703,0.0008802816901408451
SPRSound,42272778,-0.9427835907784656,0.9169491534129766,0.0008802816901408451
SPRSound,63211196,-0.5639026005706888,1.537430985491915,0.0008802816901408451
SPRSound,63524070,-1.8652652015874038,1.309929783737912,0.0008802816901408451
SPRSound,63573658,-0.2142696091084299,1.0118987081124027,0.0008802816901408451
SPRSound,63613821,0.002940731282150422,1.5714922702797967,0.0008802816901408451
SPRSound,63658468,-0.1918737205588516,1.0412042181798802,0.0008802816901408451
SPRSound,63723123,-1.5474701623040523,0.9122188711345627,0.0008802816901408451
SPRSound,63902360,-1.4085097273853993,1.2754483002831543,0.0008802816901408451
SPRSound,63906783,-0.47307768690832974,0.9676776861531519,0.0008802816901408451
SPRSound,64007452,-0.4510512425659532,0.9212563389552414,0.0008802816901408451
SPRSound,64076634,-0.3592910286240962,1.1800321532461349,0.0008802816901408451
SPRSound,64369787,-0.9320243205980825,1.285283666542775,0.0008802816901408451
SPRSound,64540514,-0.629878530485448,0.6921322128248367,0.0008802816901408451
SPRSound,64552260,-0.6194237806166324,1.033811318752665,0.0008802816901408451
SPRSound,64561565,0.5707775503442652,1.3456554652368433,0.0008802816901408451
SPRSound,64585803,-0.4469502006629045,1.0556222005553124,0.0008802816901408451
SPRSound,64601539,-1.0058077758544155,0.983942496542331,0.0008802816901408451
SPRSound,64618861,-0.5986970007238412,0.8600097958987781,0.0008802816901408451
SPRSound,64634665,0.5568592343995595,1.3931602478133738,0.0008802816901408451
SPRSound,64678063,-0.713780013705656,1.1529928617877363,0.0008802816901408451
SPRSound,64714172,-0.44276735119720173,0.8973245350134423,0.0008802816901408451
SPRSound,64719544,0.09215329008062251,1.639637606089588,0.0008802816901408451
SPRSound,64726697,-1.5952113011318398,0.8212774580504626,0.0008802816901408451
SPRSound,64726870,-0.4965244564001191,1.2052834178931684,0.0008802816901408451
SPRSound,64727249,-0.7301485640036324,1.2436405833693713,0.0008802816901408451
SPRSound,64727486,0.21039052943392927,1.8541569474192574,0.0008802816901408451
SPRSound,64743918,-0.8276723793488486,0.7970922073029046,0.0008802816901408451
SPRSound,64779933,0.1288657440702087,0.9779288529928933,0.0008802816901408451
SPRSound,64783073,-0.1744636760916426,0.9360771121948508,0.0008802816901408451
SPRSound,64827886,-0.619694330808225,1.5667467524970322,0.0008802816901408451
SPRSound,64835860,-0.14618114701229168,1.1166894671617922,0.0008802816901408451
SPRSound,64837947,-0.5764240758087005,1.0706363853049023,0.0008802816901408451
SPRSound,64840083,0.2886171748624064,1.1762730087988755,0.0008802816901408451
SPRSound,64875857,-0.1920417584993375,1.5603294826160183,0.0008802816901408451
SPRSound,64876470,-0.6173396789397116,0.8251227744445794,0.0008802816901408451
SPRSound,64878787,-0.5592117802183089,0.8865293612096706,0.0008802816901408451
SPRSound,64913238,0.15387856459475288,0.9712412786135836,0.0008802816901408451
SPRSound,64914400,-0.5534909425789023,1.5685552520536987,0.0008802816901408451
SPRSound,64940479,-0.38948979724668786,1.5168732899098123,0.0008802816901408451
SPRSound,64951742,-0.5254812551419162,1.5059603670858188,0.0008802816901408451
SPRSound,64960343,0.3333190322107757,1.385095430786367,0.0008802816901408451
SPRSound,64969358,-0.8531922358542854,0.9547057148916425,0.0008802816901408451
SPRSound,64974732,0.00885770766122131,1.2909172707360368,0.0008802816901408451
SPRSound,65005529,-0.7847664966171488,0.9218270743854469,0.0008802816901408451
SPRSound,65019620,-0.41687544642786134,1.1054337137078687,0.0008802816901408451
SPRSound,65027819,0.5558893864944568,2.094588368063044,0.0008802816901408451
SPRSound,65028783,-0.061245775726504366,0.6872391331563238,0.0008802816901408451
SPRSound,65031500,-0.6414379759534025,0.6582394874320574,0.0008802816901408451
SPRSound,65032402,0.10635939637011686,1.516771561751251,0.0008802816901408451
SPRSound,65034376,-0.12404441550303753,1.8853518246822307,0.0008802816901408451
SPRSound,65036167,-0.6864550680286956,0.7226069128111999,0.0008802816901408451
SPRSound,65037547,-0.7024189514614407,0.26203621944303734,0.0008802816901408451
SPRSound,65038439,-0.39484176048733166,1.050068192757286,0.0008802816901408451
SPRSound,65039232,-0.6216536357012994,0.28131568881627916,0.0008802816901408451
SPRSound,65042563,0.4920413332814903,0.4322419753375134,0.0008802816901408451
SPRSound,65043263,-0.4299464825229517,1.05846544298428,0.0008802816901408451
SPRSound,65044049,-0.2173250840216427,0.5533789421413201,0.0008802816901408451
SPRSound,65044157,0.1572709077932354,1.9922704993667721,0.0008802816901408451
SPRSound,65044484,-0.15090043504959524,1.489261720456756,0.0008802816901408451
SPRSound,65044711,1.2325767189210275,2.3594267554208215,0.0008802816901408451
SPRSound,65045423,-0.8392651642689555,0.7733734828877671,0.0008802816901408451
SPRSound,65045840,-0.32746317677594694,1.1062756703762244,0.0008802816901408451
SPRSound,65048146,-0.3794622194497613,0.8813166433865022,0.0008802816901408451
SPRSound,65049153,0.29491292689181564,0.7029999584868317,0.0008802816901408451
SPRSound,65050748,0.717622291018728,1.9454214061806958,0.0008802816901408451
SPRSound,65051326,-0.1381584500847371,1.49584560666211,0.0008802816901408451
SPRSound,65052443,-1.6815917177911441,1.1117975822141375,0.0008802816901408451
SPRSound,65052739,-0.7551243073760208,0.7042610079045303,0.0008802816901408451
SPRSound,65052776,-1.5633401118266603,0.9809798112202298,0.0008802816901408451
SPRSound,65055195,-0.16517622593107614,0.8625358559487124,0.0008802816901408451
SPRSound,65056075,-0.5249066590182785,1.0668424462777677,0.0008802816901408451
SPRSound,65056986,-0.7009051740014164,1.192789062091849,0.0008802816901408451
SPRSound,65057715,-0.9085258653209256,1.1803236194909017,0.0008802816901408451
SPRSound,65058398,-1.2688351982048878,1.7480816941054889,0.0008802816901408451
SPRSound,65058931,-0.23654438529130917,1.140699134295577,0.0008802816901408451
SPRSound,65060531,0.4043164494711567,1.4912201623828996,0.0008802816901408451
SPRSound,65061246,-0.3225387430675554,1.664338109065313,0.0008802816901408451
SPRSound,65063170,0.4242275073299604,1.4081838132250508,0.0008802816901408451
SPRSound,65064302,0.918048638570409,2.3483457855609577,0.0008802816901408451
SPRSound,65066035,0.2228132740983102,1.3557072046015735,0.0008802816901408451
SPRSound,65066754,-0.37167759713616666,1.1771392818687403,0.0008802816901408451
SPRSound,65068248,-0.23214518062582712,0.7564394706049137,0.0008802816901408451
SPRSound,65070606,-0.4126164708849351,1.0268873440750164,0.0008802816901408451
SPRSound,65071184,-0.5951498418226582,0.8913662788061123,0.0008802816901408451
SPRSound,65074779,-0.30308983248449356,1.8006631854643167,0.0008802816901408451
SPRSound,65076987,-0.7811693415428315,0.6572388828047367,0.0008802816901408451
SPRSound,65077374,-0.4384573804953537,1.0784189085395808,0.0008802816901408451
SPRSound,65078476,-0.47715804028164766,0.8049803278865288,0.0008802816901408451
SPRSound,65079896,-0.6766430863216506,0.9357601634512093,0.0008802816901408451
SPRSound,65080696,-0.9437581184400317,1.0487147320353842,0.0008802816901408451
SPRSound,65090048,0.26972261597807995,1.3916247094715954,0.0008802816901408451
SPRSound,65090966,-1.1454814217213922,0.7396764754676505,0.0008802816901408451
SPRSound,65091224,-0.4792821848751265,0.9261352104461753,0.0008802816901408451
SPRSound,65091359,-0.43745895130012824,0.8575737000967154,0.0008802816901408451
SPRSound,65094564,0.22090279959731574,1.9054204272332846,0.0008802816901408451
SPRSound,65096140,-1.108297007969697,0.983225658083334,0.0008802816901408451
SPRSound,65097128,-0.7646290074552643,1.127026050682552,0.0008802816901408451
SPRSound,65099422,0.7195681262311855,1.1645992500355757,0.0008802816901408451
SPRSound,65100087,-0.9227709248255219,1.009534626785247,0.0008802816901408451
SPRSound,65101170,-0.4939252129952174,1.2627765284689085,0.0008802816901408451
SPRSound,65101997,-0.044433377926309574,0.8193654004798164,0.0008802816901408451
SPRSound,65106469,-0.004873261944071892,0.7606798673601205,0.0008802816901408451
SPRSound,65107404,-1.1155027125622803,0.9806669578022338,0.0008802816901408451
SPRSound,65107666,-0.7343938829444345,0.903905865439486,0.0008802816901408451
SPRSound,65109516,-0.17546325185501324,0.9369234514308359,0.0008802816901408451
SPRSound,65114385,-0.6938010258305463,0.9832055970901149,0.0008802816901408451
SPRSound,65114631,0.6207052129557804,1.6495431183895972,0.0008802816901408451
SPRSound,65114720,0.3944355538304204,0.983889567349695,0.0008802816901408451
SPRSound,65115243,-1.3293456700373112,0.9732688238846566,0.0008802816901408451
SPRSound,65118898,1.2364079931435277,2.963354788867609,0.0008802816901408451
SPRSound,65121853,0.6378457017094192,1.4776863673768093,0.0008802816901408451
